ID_Ocorrencia,Data_Hora,Tipo_Desordem,Local_Desordem,Latitude,Longitude,Periodo_Dia,Nivel_Severidade,Status_Ocorrencia,Observacoes,Risco_Previsao
90f03b3b-98be-4190-bc37-b4920cd9f0c5,2024-12-02 08:35:19,Vandalismo,Bairro Residencial A,-23.772219753475376,-46.21815837043632,Madrugada,Alta,Cancelada,Numquam fugiat eligendi sequi facere perspiciatis placeat hic.,1
9ad0e00e-6526-4713-b4f5-1d97ff3c1296,2024-12-27 11:33:48,Pichação,Praça Central,-23.10149272858745,-46.681401847462226,Noite,Alta,Cancelada,Deserunt et tempore saepe soluta.,1
b774f6e9-7bd2-44af-96ef-12decf734e37,2025-03-30 07:03:36,Pichação,Praça Central,-23.24077107764219,-46.06794570178993,Madrugada,Alta,Cancelada,Impedit rem culpa quibusdam.,1
118f0fc2-a56d-4024-9877-f52052c83b59,2025-01-13 04:58:18,Lixo Acumulado,Estação de Metrô,-23.415997457373255,-46.153392995116405,Noite,Média,Resolvida,Unde cumque suscipit nihil.,0
160100a8-16c1-4055-bd86-6cd994164306,2024-10-27 21:56:18,Barulho Excessivo,Área Comercial,-23.28419297875558,-46.74990268786648,Noite,Baixa,Reportada,Facilis et nihil nostrum velit.,0
1150786d-f485-4ffd-9333-494137063689,2025-03-25 07:08:32,Lixo Acumulado,Estação de Metrô,-23.071740990578217,-46.379258215285155,Madrugada,Média,Em Análise,Rem doloremque omnis laudantium voluptatum modi minima.,1
33190771-58b1-4fce-89c0-c60dbd34dc36,2024-12-03 09:33:54,Outros,Parque Urbano,-23.35331309822618,-46.29134064636297,Tarde,Crítica,Reportada,Et vitae inventore quod repudiandae.,0
eee15a2f-f817-4773-9641-40e69010c399,2024-06-30 13:31:18,Barulho Excessivo,Praça Central,-23.61377366905557,-46.88544755929561,Madrugada,Crítica,Cancelada,Occaecati velit sequi inventore dignissimos sequi.,1
70fdbd51-4350-4aa5-b0db-193364a67f1f,2024-08-16 01:17:04,Lixo Acumulado,Estação de Metrô,-23.533827352955292,-46.57539652477379,Tarde,Crítica,Resolvida,Voluptate itaque accusantium laborum eveniet.,0
c8c2e6bd-76d4-4db4-8443-0e27f6a33747,2024-10-27 16:19:40,Pichação,Área Comercial,-23.224165064141328,-46.742400728807006,Noite,Baixa,Resolvida,Eum voluptas voluptas magni minima.,0
1214510b-710a-45dc-9ffd-a8f04d1e4c70,2025-03-15 16:39:21,Pichação,Estação de Metrô,-23.14386734044399,-46.481297334199965,Noite,Alta,Em Análise,Sapiente sapiente nulla quo atque doloribus repellat.,0
6fb17854-9dc8-473e-8a51-3901c856add4,2024-12-02 17:00:04,Vandalismo,Praça Central,-23.15996060951269,-46.609665882774614,Tarde,Média,Reportada,Laudantium aut vel expedita.,0
b8057e42-4da4-4b68-8408-41244319b50b,2025-06-01 14:38:33,Vandalismo,Praça Central,-23.173207103491873,-46.14261432143521,Tarde,Baixa,Resolvida,Natus recusandae commodi voluptas consequatur labore.,1
e28910ec-3e83-4f6d-92aa-429f4d99d464,2024-09-26 08:00:55,Vandalismo,Estação de Metrô,-23.595700916856593,-46.521571202926545,Noite,Crítica,Em Análise,Exercitationem doloribus rerum aperiam et facilis et.,1
8c4182f2-55f0-454d-8b1a-d4a3145109e4,2024-06-22 22:59:54,Outros,Área Comercial,-23.32080999426773,-46.93392353053824,Madrugada,Baixa,Reportada,Repellat expedita earum.,0
600ee32f-07d4-49b3-9828-21e1a761ba1b,2024-09-18 04:03:49,Vandalismo,Estação de Metrô,-23.057090820550815,-46.347638153341265,Manhã,Baixa,Em Análise,Velit quas nesciunt distinctio.,1
1a9253c7-029d-4071-984e-7337cc74dbf9,2024-09-13 17:01:57,Vandalismo,Parque Urbano,-23.603760909307603,-46.577701210456205,Tarde,Média,Em Análise,Sint nihil ut animi voluptatibus ipsa sint.,0
81e2b0d1-f705-4786-ae64-5bccf5aaa32e,2024-08-13 23:44:45,Aglomeração Suspeita,Área Comercial,-23.08820515394123,-46.48192791305637,Noite,Crítica,Em Análise,Illo minima corporis veritatis.,0
4b6368d6-6f49-4954-b1dc-086d6c154b01,2024-11-06 21:10:41,Vandalismo,Bairro Residencial B,-23.084809650234735,-46.5642887352314,Noite,Baixa,Cancelada,Iusto atque corrupti eius.,1
a3d74510-9e3b-41b7-9591-89f447adba60,2024-09-08 14:47:03,Aglomeração Suspeita,Estação de Metrô,-23.09780970475499,-46.04397930862189,Tarde,Crítica,Em Análise,Rerum laudantium praesentium provident qui.,1
5f27df1c-bdc4-424c-9208-819aedcc02b7,2024-09-13 03:13:01,Lixo Acumulado,Praça Central,-23.77833520399556,-46.16276234525289,Madrugada,Alta,Em Análise,Tempora ipsum a quos.,1
7585f5e1-122b-441d-b83a-3df547db9f12,2025-06-15 15:09:58,Pichação,Praça Central,-23.21174749761581,-46.9683036712061,Madrugada,Crítica,Cancelada,Commodi quidem voluptatem beatae alias cumque.,1
d2bfa0d8-9bcb-4764-8716-b8f3ae68bb24,2024-10-12 10:02:07,Vandalismo,Praça Central,-23.865768148520942,-46.590743613126456,Tarde,Baixa,Resolvida,Illo quis ducimus in necessitatibus sunt quo.,0
22144afe-81fd-432a-a463-2e05d2e8f34a,2024-12-27 20:36:46,Aglomeração Suspeita,Bairro Residencial B,-23.713553128231723,-46.94122105656292,Madrugada,Média,Em Análise,Natus eaque rerum ad sint.,0
adee9ba8-0618-4d42-9a18-decf5f974978,2025-01-08 02:39:57,Lixo Acumulado,Área Comercial,-23.84064319586367,-46.525006064476045,Noite,Crítica,Em Análise,Perspiciatis expedita officiis at aspernatur quas.,0
5cc84fea-5e96-4077-8785-24f41d86855a,2025-01-26 03:48:36,Vandalismo,Área Comercial,-23.66890238083673,-46.85235707987101,Tarde,Alta,Resolvida,Quidem nesciunt ratione sint laboriosam voluptates expedita.,0
19be5938-fcaf-4ba4-bfe0-111e656818de,2024-09-28 03:38:24,Pichação,Estação de Metrô,-23.356800152244972,-46.681511581628094,Madrugada,Crítica,Reportada,Veniam sapiente quae totam.,0
75ea0fac-50c2-407b-9291-2d68f03c411b,2025-02-09 00:31:35,Vandalismo,Parque Urbano,-23.959222871292457,-46.41101205822847,Noite,Alta,Cancelada,Atque in assumenda saepe repudiandae eius.,0
36f0de15-c92b-498b-acf9-52a1f05fe708,2024-09-28 12:21:38,Pichação,Praça Central,-23.088889714848747,-46.44600657156156,Tarde,Baixa,Resolvida,Velit veritatis quia quam porro perspiciatis maxime quidem.,1
c473f8b0-851b-4494-a20d-597c37f187fd,2024-06-25 02:11:46,Barulho Excessivo,Bairro Residencial A,-23.189221743928925,-46.61336841170438,Tarde,Média,Em Análise,Eum velit commodi perspiciatis magni.,1
3516bf19-46c7-457c-b76e-28624681243c,2024-10-05 20:41:02,Barulho Excessivo,Área Comercial,-23.596239067305742,-46.7496254498424,Madrugada,Crítica,Cancelada,Esse nemo dolor velit.,0
57c9474c-4f18-44ea-86cf-ea010ac527ea,2025-03-09 06:31:58,Lixo Acumulado,Estação de Metrô,-23.802091486698647,-46.30780358979108,Manhã,Alta,Em Análise,Numquam aperiam ducimus adipisci.,0
510a206f-70bf-4fa6-aab5-a6eebc39292a,2025-02-09 07:55:15,Barulho Excessivo,Bairro Residencial A,-23.47619338928485,-46.34385057276659,Madrugada,Alta,Resolvida,Facilis numquam mollitia inventore.,0
2edb0f0b-0e83-446c-bbc3-c9cac3515eed,2025-02-28 14:20:35,Barulho Excessivo,Parque Urbano,-23.25062939742495,-46.41226018459064,Manhã,Baixa,Resolvida,Officiis magni repellendus odit optio ea vero.,0
a6c47e05-0ae2-4f58-bce3-803fac509238,2025-01-23 16:45:46,Lixo Acumulado,Praça Central,-23.460365390560607,-46.35988709210882,Noite,Crítica,Reportada,Impedit autem suscipit.,0
343da092-3d2b-460f-b64d-3ac034a6e9d7,2025-05-10 08:46:40,Barulho Excessivo,Praça Central,-23.407892948747886,-46.0989757997548,Manhã,Baixa,Cancelada,Perferendis tenetur itaque.,0
157d0ae4-531c-463f-a633-4261a6703a07,2024-11-01 22:19:32,Vandalismo,Parque Urbano,-23.12440334184886,-46.93029006800531,Manhã,Baixa,Em Análise,Quas ipsum unde quia.,0
0364d3a0-594d-4b64-9cba-3ec136576c50,2024-10-28 00:43:47,Aglomeração Suspeita,Bairro Residencial A,-23.29083273944501,-46.33884105443645,Manhã,Média,Reportada,Omnis doloremque laboriosam molestiae dolorum fugit minima.,1
c232dec8-2f48-4ae7-8f43-87f1a3a2d1a8,2025-06-10 09:56:20,Vandalismo,Praça Central,-23.655669722603434,-46.05674663189515,Tarde,Média,Em Análise,Incidunt placeat quos.,0
7d3221e2-de89-458a-bc33-7294dcc152da,2024-07-01 02:43:44,Lixo Acumulado,Bairro Residencial A,-23.34597108219076,-46.64244132842242,Tarde,Baixa,Reportada,Incidunt nam ab exercitationem nihil sint officia.,0
72ee4d68-c4f2-4228-b0d0-f9028fa81c2b,2025-03-16 21:41:43,Outros,Bairro Residencial B,-23.070055006878427,-46.077380437679906,Manhã,Alta,Resolvida,Consequuntur facilis odio voluptas soluta laboriosam.,1
3fe2eaf9-3858-4cdd-b6d2-47f938243a24,2024-11-06 03:45:22,Vandalismo,Praça Central,-23.953025135582532,-46.94372495986109,Manhã,Crítica,Resolvida,Rerum natus nisi.,1
0deaf2aa-8057-43bf-bc12-1e1738001337,2024-07-17 18:02:30,Outros,Estação de Metrô,-23.330316881670857,-46.704266089539665,Madrugada,Crítica,Em Análise,Ipsam sapiente accusantium soluta.,0
571da75a-2264-4185-83b4-ec7de1a2553b,2024-08-16 06:41:57,Aglomeração Suspeita,Bairro Residencial A,-23.260798228983496,-46.63568071496631,Manhã,Média,Em Análise,Suscipit in saepe id ullam deleniti.,1
f113299a-e9c2-461e-9304-cd11e10fc7d4,2024-07-29 12:32:40,Pichação,Bairro Residencial A,-23.631285434593586,-46.27447967643538,Manhã,Média,Cancelada,Distinctio laboriosam placeat veritatis molestias libero.,0
17c0f37f-ebe4-4617-a941-ef793c28a344,2025-06-16 07:08:24,Pichação,Área Comercial,-23.483975535838113,-46.32782349917509,Manhã,Média,Reportada,Rerum ipsa corporis quidem.,1
0a2f7f58-db6d-42bf-ade9-52461a6df51c,2025-01-23 09:09:34,Barulho Excessivo,Área Comercial,-23.966172478968403,-46.8874980861532,Madrugada,Crítica,Resolvida,Asperiores nihil pariatur sunt ex repellat placeat ipsam.,1
b5707a63-918b-45c6-aeee-0c05c280c63a,2025-01-10 23:15:45,Pichação,Bairro Residencial B,-23.073651133446063,-46.9470488694601,Noite,Crítica,Resolvida,Natus minus aperiam.,0
2d3cf5b2-9a52-42f8-8d3a-d3b530f1bb40,2025-06-13 07:10:09,Aglomeração Suspeita,Praça Central,-23.398184881486674,-46.598568998432334,Manhã,Média,Resolvida,Iusto ipsum rerum officia vel consequatur.,0
3f5fa85c-8df4-401a-84da-fd06c626193b,2025-02-02 01:02:50,Barulho Excessivo,Área Comercial,-23.919144187471815,-46.34908041724097,Tarde,Média,Cancelada,Provident magni repellat et.,1
b297c618-3d52-4000-bac2-fe3c88a3f9d9,2025-06-12 12:21:11,Lixo Acumulado,Área Comercial,-23.818863886150393,-46.66433839010236,Tarde,Alta,Em Análise,Neque fugit sit minus sunt temporibus deleniti.,0
9e23b1f9-4816-473a-b635-dbba8a25eada,2024-10-04 20:34:58,Outros,Estação de Metrô,-23.746228536610648,-46.5390216471486,Manhã,Alta,Resolvida,Tempore sed maiores ipsum fuga.,1
c059c9c8-1524-46e2-8811-fd75cd0824c9,2024-12-05 01:19:01,Lixo Acumulado,Parque Urbano,-23.24347114860609,-46.40538893065194,Noite,Crítica,Em Análise,Hic iusto veritatis.,0
617ec825-ef82-41c7-a0dd-fb668c5523b6,2025-06-11 21:29:16,Barulho Excessivo,Bairro Residencial A,-23.544206921607625,-46.28593205282568,Madrugada,Média,Reportada,Repudiandae ullam magnam natus quo.,0
94b484b8-a909-42fa-8637-a9add5ffc528,2025-01-17 13:41:02,Pichação,Praça Central,-23.871312326828384,-46.45973934712228,Manhã,Crítica,Em Análise,Maiores iste explicabo nulla deserunt saepe.,1
95e2b789-0c43-4efb-9362-95683b0f4741,2024-12-26 07:25:17,Aglomeração Suspeita,Estação de Metrô,-23.298327612422682,-46.25124008811069,Manhã,Média,Resolvida,Impedit aspernatur expedita hic corporis modi.,0
949178c0-0d9d-4270-9cdb-78c2be42d644,2024-09-04 04:30:07,Pichação,Estação de Metrô,-23.66416899118592,-46.28799923308352,Madrugada,Alta,Em Análise,Commodi accusamus delectus odio.,1
de3dbcb9-9a92-46cf-9d09-0a595718f8ac,2024-09-03 14:36:58,Aglomeração Suspeita,Bairro Residencial A,-23.913934506685628,-46.13858028981776,Noite,Média,Reportada,Tempore ipsam voluptatum molestiae.,0
47e31b70-4c22-4cb0-b940-b6356f3b792c,2024-10-09 07:28:12,Vandalismo,Praça Central,-23.90725729317143,-46.22401051756632,Manhã,Alta,Resolvida,Dicta natus provident itaque modi aliquid.,0
8bf97a10-e868-4173-8ed6-ca0ed49e7283,2024-08-05 02:58:54,Lixo Acumulado,Estação de Metrô,-23.835459035389317,-46.375555811731154,Madrugada,Baixa,Em Análise,Adipisci impedit ipsa voluptas ducimus.,0
42bb4be4-c984-4768-aa5e-b185182c04a5,2025-04-05 13:00:47,Pichação,Praça Central,-23.640203145838193,-46.659612134967496,Noite,Alta,Em Análise,Officia perspiciatis ipsum deserunt hic.,0
46005f6d-588d-4c61-931a-198b6d5f98b4,2025-02-17 05:47:07,Barulho Excessivo,Praça Central,-23.892530080221896,-46.67780932003676,Madrugada,Alta,Cancelada,Commodi cum et vitae.,0
277008be-f3ef-4df5-bd8d-68dba80dbb43,2024-07-15 00:48:42,Pichação,Parque Urbano,-23.203604785421284,-46.07510951949742,Tarde,Crítica,Cancelada,Numquam eos modi fugiat.,0
ba0c3724-574d-481d-8ea7-aabcb2889aea,2025-04-13 05:41:47,Barulho Excessivo,Área Comercial,-23.337186087268343,-46.94297327720948,Manhã,Crítica,Resolvida,Eligendi quod facere totam a iusto.,0
f3fadd1a-4f9d-4b33-8883-3bd1c1beebbb,2025-05-05 13:03:48,Vandalismo,Parque Urbano,-23.441025764451386,-46.38672286981644,Noite,Baixa,Em Análise,Deserunt asperiores molestiae magni.,0
ac460059-bad3-47dd-8433-64ed2f1a5ac2,2024-12-07 19:49:32,Barulho Excessivo,Praça Central,-23.364035784750822,-46.22160140091359,Tarde,Baixa,Em Análise,Quod inventore voluptatum esse officiis.,0
39b02897-0ce2-44c4-a2a3-019c31267cc9,2024-10-04 00:06:42,Lixo Acumulado,Estação de Metrô,-23.323218843964018,-46.73505405172722,Madrugada,Crítica,Reportada,Voluptate facilis id enim ipsum velit labore alias.,0
323d3d45-cc31-4cc1-801b-0fa24b062b76,2025-02-19 20:50:54,Vandalismo,Área Comercial,-23.901501200334437,-46.086593799544914,Noite,Alta,Reportada,Voluptatibus quam repudiandae.,0
d016f38b-765e-4287-82fd-62e093ce28ed,2025-05-16 00:49:00,Pichação,Área Comercial,-23.228941906347416,-46.89947262714535,Madrugada,Baixa,Reportada,Ipsum autem enim aspernatur nisi in.,0
6ebc74b4-1749-41e4-a9db-2844ac8574c5,2024-11-15 01:45:55,Vandalismo,Estação de Metrô,-23.2135137315638,-46.26502810628426,Manhã,Crítica,Em Análise,Aspernatur vero quidem quis beatae.,0
79744e90-8c39-4ce4-9fd0-45617c547e5a,2024-08-17 22:26:10,Outros,Área Comercial,-23.540655951247157,-46.69199508472366,Madrugada,Baixa,Resolvida,Nisi voluptates debitis.,0
9c41cd4c-4822-48fb-a825-ec851227c982,2024-07-25 00:23:58,Vandalismo,Bairro Residencial A,-23.032860918705985,-46.79087278414382,Noite,Média,Cancelada,Corrupti reprehenderit quis magnam.,0
904f58b1-2a66-4b5e-bad2-2c1ea3a464bb,2024-11-03 06:55:12,Pichação,Parque Urbano,-23.852834664949615,-46.64945694793708,Manhã,Média,Reportada,Rem praesentium assumenda aliquid accusamus hic error quod.,0
087cc73d-998c-4c2f-942e-e2d065acd20c,2025-01-20 01:43:20,Lixo Acumulado,Bairro Residencial B,-23.011758861247394,-46.53349826332676,Noite,Crítica,Cancelada,Deserunt fuga iusto officiis architecto corrupti eius corrupti.,0
5a4b3a64-a380-44a4-8693-c582a8691be8,2025-03-10 18:01:33,Barulho Excessivo,Bairro Residencial B,-23.729355700168885,-46.39794853737313,Tarde,Média,Em Análise,Vero occaecati voluptas omnis quisquam nobis quo aperiam.,1
c7df90c5-ca0d-4865-8145-e2edd4cbd4af,2024-09-22 23:56:08,Barulho Excessivo,Área Comercial,-23.966929230768294,-46.35065631875036,Madrugada,Alta,Resolvida,Perferendis omnis dolorum labore tenetur occaecati corrupti.,0
efa3ff89-902c-49ef-a528-01b272231da2,2024-09-29 15:03:44,Vandalismo,Praça Central,-23.260539200961933,-46.63409370211202,Noite,Alta,Reportada,Perspiciatis nostrum modi dolores consequatur.,0
8d9fe2d5-8740-41c4-8a4b-f9cf763eb3c0,2024-08-20 07:45:05,Barulho Excessivo,Bairro Residencial A,-23.398758481052287,-46.812242526672776,Noite,Alta,Em Análise,Voluptate dolore explicabo deserunt.,0
bcfbdea9-a905-43bb-bb57-a24429303e25,2025-06-13 18:16:40,Vandalismo,Área Comercial,-23.80850374989482,-46.755828567500075,Tarde,Alta,Reportada,Eos quis et libero consequuntur ipsam sapiente.,0
e482658e-0ca0-4c10-ba36-7adb33e40c8b,2025-06-02 12:36:59,Pichação,Praça Central,-23.812040989928956,-46.90399734515201,Noite,Crítica,Resolvida,Ab vitae laboriosam vitae perferendis in deserunt.,0
f208f49b-4edc-412e-8659-29319e92530f,2024-12-19 15:43:58,Barulho Excessivo,Área Comercial,-23.59338014694154,-46.353126866839645,Manhã,Média,Reportada,Reprehenderit unde omnis numquam autem est.,0
ac625f1f-18e4-40c3-8fc1-7a6869b19d2a,2025-03-08 01:46:06,Barulho Excessivo,Estação de Metrô,-23.233162280766418,-46.38132770422918,Manhã,Alta,Resolvida,Laboriosam porro officiis quidem quod modi vero.,0
e415dfb9-a100-499a-8cc7-1836d819c957,2024-09-22 00:00:05,Pichação,Bairro Residencial B,-23.532140765283145,-46.98451124250327,Tarde,Baixa,Em Análise,Officia eaque asperiores omnis.,1
faf684aa-27ad-4abf-8507-7fad9664b0ac,2025-01-01 10:43:31,Aglomeração Suspeita,Bairro Residencial A,-23.755398649213138,-46.65572754292425,Madrugada,Alta,Em Análise,Voluptatem accusamus tempore harum aspernatur.,0
762a7b24-0068-4048-8e49-df1f0eb2f889,2025-02-17 10:54:23,Outros,Bairro Residencial A,-23.4634291736697,-46.17886332851032,Manhã,Crítica,Cancelada,Est eius labore odio dignissimos tenetur commodi.,0
41bab199-cbc0-44a7-85ce-47dc54dae987,2024-09-14 06:48:28,Pichação,Bairro Residencial B,-23.615641549259802,-46.75246355789319,Tarde,Baixa,Cancelada,Vel molestiae iste labore reiciendis fuga vel quod.,0
7d8de4c1-b564-49a2-9cf4-86615f873fe6,2025-04-08 17:48:25,Lixo Acumulado,Área Comercial,-23.251245427011067,-46.296216438412905,Noite,Média,Resolvida,Animi est ducimus esse rem delectus dolorum nobis.,0
bf20016f-5aee-4216-af54-4f19c3e2db30,2024-12-10 08:45:56,Outros,Praça Central,-23.757398448372808,-46.88932915104022,Tarde,Crítica,Em Análise,At magnam iusto quis occaecati tempore.,0
4803877f-74f7-4de3-bf4f-393b5ce6d6d7,2025-05-21 02:16:45,Lixo Acumulado,Área Comercial,-23.2298487239191,-46.26001196075387,Manhã,Média,Em Análise,Odio beatae asperiores voluptatum.,0
f1c2247d-fbf3-4aeb-acd8-016a96a572ff,2025-05-09 03:40:53,Lixo Acumulado,Bairro Residencial A,-23.821866614730435,-46.04562185457065,Manhã,Média,Em Análise,Voluptatum asperiores eligendi aliquid hic quos.,1
f9d6f33a-d268-4921-aa57-ad3fd92b5e6b,2025-06-09 20:44:42,Outros,Bairro Residencial A,-23.972005976374835,-46.48047129019267,Madrugada,Baixa,Resolvida,Sunt cum consequatur voluptatibus quisquam ducimus eius aut.,0
913719d0-9175-4f62-9fd6-d45330cc00c9,2025-04-12 10:48:18,Outros,Bairro Residencial B,-23.63881005573283,-46.47030760198201,Manhã,Média,Resolvida,Mollitia facere incidunt vel ipsam.,0
ee977918-5f89-41b6-b5eb-bbebcfa2ebd1,2025-03-13 08:57:29,Vandalismo,Bairro Residencial B,-23.554710818697284,-46.9253683661596,Noite,Alta,Em Análise,Dolorem similique accusamus modi id quam dolorem.,1
7f8d00ce-2805-4e2f-becb-e821a80557b1,2025-04-25 04:03:36,Aglomeração Suspeita,Estação de Metrô,-23.605347141107625,-46.0805646915351,Manhã,Baixa,Em Análise,Consectetur exercitationem est tenetur dolorem dolorem minus.,0
e665cfe1-81ff-4995-a7af-90b6c6ed2a99,2025-06-15 08:34:52,Aglomeração Suspeita,Bairro Residencial B,-23.077750233249517,-46.59123995114268,Madrugada,Crítica,Reportada,Labore delectus accusantium soluta temporibus odit delectus.,0
adbaa0e2-6cc0-4aa1-a57c-ca97b6202aee,2025-03-06 15:46:48,Vandalismo,Estação de Metrô,-23.24117955723617,-46.40644625562138,Noite,Crítica,Em Análise,Beatae delectus facilis ea.,0
ef68cebd-e6e7-4530-8894-751d541731c0,2024-09-06 08:17:16,Vandalismo,Bairro Residencial B,-23.678146493784173,-46.250379072739435,Manhã,Crítica,Em Análise,Neque deleniti at blanditiis numquam explicabo dolores.,1
c2f2e1c3-6d8e-4de3-a321-c411dfa9f54b,2024-07-31 20:31:13,Pichação,Bairro Residencial A,-23.25091600449101,-46.48385265780458,Madrugada,Baixa,Reportada,Eius neque voluptatem temporibus.,0
3bea99b9-38f5-41b6-b773-fbd1080bccd3,2025-04-24 21:15:14,Barulho Excessivo,Bairro Residencial B,-23.039743486477747,-46.01208701084953,Manhã,Alta,Reportada,Repudiandae officiis veniam culpa suscipit possimus eos.,0
7969d349-f548-4b05-a34e-11233fd57935,2024-09-14 20:49:05,Lixo Acumulado,Área Comercial,-23.070000093679525,-46.72585393973389,Tarde,Alta,Reportada,Tempora esse ullam nam quae corrupti similique.,0
239bc3a4-f823-4bd0-919d-94f4f2b974e4,2025-01-27 09:24:18,Outros,Área Comercial,-23.013632110787444,-46.645306558241764,Tarde,Alta,Cancelada,Voluptatem adipisci possimus dicta ea quod.,0
ad1d1df9-4bac-4827-9476-520782dd4c0e,2025-04-04 17:14:03,Aglomeração Suspeita,Estação de Metrô,-23.11223532401031,-46.90188355418527,Tarde,Crítica,Cancelada,Delectus perspiciatis at.,1
47712120-0347-48e2-983a-8db86956dffa,2025-05-28 07:25:34,Barulho Excessivo,Estação de Metrô,-23.273704917382197,-46.06386385557289,Madrugada,Crítica,Resolvida,Molestias aliquid laborum exercitationem at.,0
dc3cd374-21c1-4e81-baea-3ffceb470945,2024-08-01 14:09:32,Vandalismo,Bairro Residencial A,-23.64490478934076,-46.348418532223235,Manhã,Alta,Resolvida,Voluptas rem quam nobis ad libero.,0
1d461fac-0bfd-4200-bd84-2cf8a34b7b45,2025-02-25 14:36:15,Aglomeração Suspeita,Bairro Residencial B,-23.208758846145958,-46.84604513945301,Manhã,Alta,Cancelada,Sit soluta animi laborum soluta doloribus.,0
1a3743c9-d5a8-45ee-a3fd-b01d8e8b64dd,2025-01-20 17:03:21,Outros,Área Comercial,-23.233698344396743,-46.11517080924566,Noite,Crítica,Reportada,Similique nisi occaecati earum ab ad dolor.,0
c943f958-a4e8-44ce-b93f-f5993ffd6a6e,2025-06-06 20:59:33,Vandalismo,Área Comercial,-23.68680817804053,-46.66863096417582,Manhã,Baixa,Em Análise,Harum at repellendus minus quam amet quos ea.,0
0c10259d-7cdb-4491-9fe9-fb5d1467ebb5,2024-10-06 21:11:52,Lixo Acumulado,Bairro Residencial B,-23.489782726067688,-46.85139565665191,Tarde,Média,Em Análise,Nihil quidem eligendi.,0
817c2c44-59ce-4ac2-89c3-8376b6788fd2,2025-05-24 06:05:05,Pichação,Bairro Residencial B,-23.956619154777126,-46.51970507377562,Tarde,Crítica,Cancelada,Iure officiis eveniet iure.,1
c98a1a18-183b-4d68-bd70-6b5e71816925,2025-02-05 15:08:27,Vandalismo,Praça Central,-23.72864708857853,-46.73654303992251,Manhã,Crítica,Reportada,Voluptatem alias minus exercitationem veritatis.,0
b7c73241-8f6c-46ae-814d-dc3b0379750e,2024-12-08 08:02:54,Lixo Acumulado,Parque Urbano,-23.679754968158026,-46.462525109658344,Madrugada,Baixa,Cancelada,Quo beatae perferendis.,0
721e05f8-73b7-4c43-867b-d792f9965261,2024-12-02 11:22:03,Vandalismo,Parque Urbano,-23.28044094054057,-46.024207790579595,Manhã,Média,Cancelada,Saepe sequi illo natus impedit aspernatur.,0
091bb7cc-baab-4855-96c8-ae7813bd98a8,2024-06-23 16:34:57,Lixo Acumulado,Bairro Residencial A,-23.549209328811266,-46.7408485601417,Noite,Alta,Cancelada,Reprehenderit temporibus ipsam explicabo et odit vel.,1
04a7c5c0-364f-4e15-ba1c-e5c7f3371739,2024-07-02 19:52:22,Lixo Acumulado,Estação de Metrô,-23.867010555342976,-46.18468081094169,Manhã,Alta,Cancelada,Tempore sequi totam corporis eaque.,0
b68aa068-ea8d-4d75-a9b0-a443b25b2dc4,2025-05-17 16:25:16,Vandalismo,Praça Central,-23.783585017505082,-46.32460706347522,Tarde,Crítica,Reportada,Voluptatum mollitia doloremque alias iste ullam.,0
77c0f338-5724-49be-9e52-20b1fdd55f23,2025-06-01 22:00:25,Vandalismo,Bairro Residencial B,-23.332588208156643,-46.906897320575816,Tarde,Crítica,Cancelada,Possimus optio neque magnam veritatis eaque inventore.,0
654b4ae2-1141-472c-b7ca-edc33f166ffb,2024-10-22 00:10:34,Vandalismo,Área Comercial,-23.020105439928944,-46.11187381980593,Madrugada,Alta,Cancelada,Ea exercitationem est fuga quaerat.,0
b9a96534-db2b-457c-9639-bb2128348e7d,2025-05-20 04:36:13,Barulho Excessivo,Bairro Residencial B,-23.023862093385535,-46.269392237788566,Noite,Alta,Reportada,Tenetur deleniti quia reiciendis temporibus ab voluptates harum.,1
632fd8bd-ce51-4d93-8cc9-2642c46884e1,2025-02-14 16:11:15,Barulho Excessivo,Parque Urbano,-23.5744883808329,-46.35271031336308,Noite,Baixa,Cancelada,In veniam amet suscipit velit.,0
f0dd63ff-dcd7-4d5d-b9f2-ecf23fe82f04,2025-02-23 09:36:16,Aglomeração Suspeita,Bairro Residencial A,-23.36256976631742,-46.75061582646689,Noite,Alta,Em Análise,Totam rerum temporibus aut aperiam odio.,0
35c4cb15-34a1-46ed-aebf-207b7a00deda,2025-02-01 02:31:09,Aglomeração Suspeita,Bairro Residencial B,-23.827926281905068,-46.39574693868557,Noite,Média,Reportada,Error quis officiis neque vero consectetur ipsam consequatur.,0
c0fd8b8b-5701-4df2-aadc-e82cbcf49438,2025-06-05 02:43:24,Lixo Acumulado,Parque Urbano,-23.72212849788141,-46.45153168241571,Madrugada,Média,Cancelada,Facere nulla molestias iste eos.,0
4747a770-087c-4cb9-9144-86743c7f71cb,2024-08-16 13:07:56,Outros,Bairro Residencial B,-23.408897766059717,-46.474576511893595,Tarde,Média,Reportada,Illo omnis voluptatibus quas occaecati nisi libero.,0
88cf079e-5bb0-4f00-94bc-dae3e88c8b0c,2024-08-24 10:40:57,Aglomeração Suspeita,Bairro Residencial A,-23.704676486294783,-46.96979875170891,Noite,Alta,Cancelada,Architecto enim dolore dolorem non.,0
61f7a94a-b030-4f6d-901d-240ad9f6b465,2024-10-01 01:02:21,Aglomeração Suspeita,Parque Urbano,-23.799285351934557,-46.61899337132618,Noite,Alta,Reportada,Maiores ab sapiente.,1
